latitude,longitude,measured_on,maximum temp (deg C),minimum temp (deg C),average temp (deg C)
35.8022,-78.7278,01-03-2017,28.1,-4.7,13.1
35.8022,-78.7278,01-04-2017,32.4,2.4,20.1
35.8022,-78.7278,01-05-2017,34.7,6.2,22
35.8022,-78.7278,01-06-2017,35.2,12.2,25.3
35.8022,-78.7278,01-07-2017,38.2,14.6,28.4
35.8022,-78.7278,01-08-2017,36.8,15.7,26.6
35.8022,-78.7278,01-09-2017,34.2,10.9,23
35.8022,-78.7278,01-10-2017,32,2.9,18.8
35.8022,-78.7278,01-11-2017,27.7,-3.1,11.4
35.8022,-78.7278,01-12-2017,23,-8.8,7.4
35.8022,-78.7278,01-01-2018,21.8,-10,7.4
35.8022,-78.7278,01-03-2018,26.6,-3,9
35.8022,-78.7278,01-04-2018,28.9,0,16
35.8022,-78.7278,01-05-2018,35.5,9.7,24.2
35.8022,-78.7278,01-06-2018,36.8,15.7,26.9
35.8022,-78.7278,01-07-2018,37.3,14.4,27.1
35.8022,-78.7278,01-08-2018,35.6,13,26.9
35.8022,-78.7278,01-09-2018,35.3,16.7,26
35.8022,-78.7278,01-10-2018,33.1,1.4,18.1
35.8022,-78.7278,01-11-2018,24.5,-3.2,10.4
35.8022,-78.7278,01-12-2018,22.6,-3.7,8.7
35.8022,-78.7278,01-01-2019,22.5,-8.6,7.1
35.8022,-78.7278,01-02-2019,26.9,-2.2,9.9
35.8022,-78.7278,01-03-2019,24.4,-4.4,10.6
35.8022,-78.7278,01-04-2019,30.7,-0.6,18.7
35.8022,-78.7278,01-05-2019,36.4,6.5,24.5
35.8022,-78.7278,01-06-2019,35.9,13.1,25.3
35.8022,-78.7278,01-07-2019,37.3,17.2,28.3
35.8022,-78.7278,01-08-2019,36.3,14.6,26.5
35.8022,-78.7278,01-09-2019,36.1,10.9,25.8
35.8022,-78.7278,01-10-2019,37.5,4.6,19.9
35.8022,-78.7278,01-11-2019,27.5,-4.7,9.5
35.8022,-78.7278,01-12-2019,23.4,-4.1,9.4
35.8022,-78.7278,01-01-2020,21.2,-4.6,9.3
35.8022,-78.7278,01-02-2020,24.4,-6.1,10.5
35.8022,-78.7278,01-03-2020,33.3,-4,15.4
35.8022,-78.7278,01-04-2020,29.4,0.4,16.1
35.8022,-78.7278,01-05-2020,32.5,3.5,19.5
35.8022,-78.7278,01-06-2020,33.8,13,24.7
35.8022,-78.7278,01-07-2020,37.3,19.8,28.4
35.8022,-78.7278,01-08-2020,35.6,17.8,27.3
45.8833,-104.55,01-01-2000,20,-25,-2.2
45.8833,-104.55,01-02-2000,25,-24,-0.3
45.8833,-104.55,01-03-2000,27,-18,4.7
45.8833,-104.55,01-04-2000,25,-16,7.8
45.8833,-104.55,01-05-2000,36,-3,13.9
45.8833,-104.55,01-09-2000,35,-5,16.9
45.8833,-104.55,01-10-2000,32,-29,9.2
45.8833,-104.55,01-11-2000,24,-25,-3.1
45.8833,-104.55,01-12-2000,20,-30,-6.5
45.8833,-104.55,01-01-2001,12,-16,-0.2
45.8833,-104.55,01-02-2001,13,-25,-6.5
45.8833,-104.55,01-03-2001,14,-15,1.8
45.8833,-104.55,01-04-2001,29,-12,7.3
45.8833,-104.55,01-09-2001,36,-4,15.7
45.8833,-104.55,01-10-2001,31,-7,8.6
45.8833,-104.55,01-11-2001,23,-19,4.9
45.8833,-104.55,01-12-2001,11,-22,-3.1
45.8833,-104.55,01-01-2002,15,-23,-3.2
45.8833,-104.55,01-02-2002,16,-24,-2.6
45.8833,-104.55,01-03-2002,12,-30,-4.8
45.8833,-104.55,01-04-2002,28.5,-12,6.7
45.8833,-104.55,01-09-2002,40,0,16.4
45.8833,-104.55,01-10-2002,29,-13,5.5
45.8833,-104.55,01-11-2002,24,-16,3
45.8833,-104.55,01-12-2002,13,-19,-0.8
45.8833,-104.55,01-01-2003,19,-25,-2.5
45.8833,-104.55,01-02-2003,8,-28,-5.9
45.8833,-104.55,01-03-2003,23,-25,-0.1
45.8833,-104.55,01-04-2003,28,-5,9.7
45.8833,-104.55,01-09-2003,42,-3,14.4
45.8833,-104.55,01-10-2003,33,-10,10.9
45.8833,-104.55,01-11-2003,16,-22,-2.1
45.8833,-104.55,01-12-2003,12,-18,-2.1
45.8833,-104.55,01-01-2004,15,-30,-6.8
45.8833,-104.55,01-02-2004,18,-24,-2
45.8833,-104.55,01-03-2004,22,-13,4.1
45.8833,-104.55,01-04-2004,27,-10,8.3
45.8833,-104.55,01-10-2004,55,-4,19.1
45.8833,-104.55,01-12-2004,16,-30,-0.7
45.8833,-104.55,01-01-2005,35,-33,1.3
45.8833,-104.55,01-02-2005,29,-19,4
45.8833,-104.55,01-03-2005,27,-9,6.7
45.8833,-104.55,01-04-2005,34,-9,11
38.2443,-122.5983,01-01-2004,15.9,-0.6,9.9
38.2443,-122.5983,01-02-2004,19.7,0.6,10.6
38.2443,-122.5983,01-03-2004,30.7,4.9,15
38.2443,-122.5983,01-04-2004,34.1,3.8,14.8
38.2443,-122.5983,01-05-2004,31.2,7.6,16.7
38.2443,-122.5983,01-06-2004,35.2,8.2,18.6
38.2443,-122.5983,01-07-2004,30.2,9.9,19.4
38.2443,-122.5983,01-09-2004,37.6,7.3,20.7
38.2443,-122.5983,01-10-2004,33.8,4.2,15.8
38.2443,-122.5983,01-11-2004,23.2,-0.8,12
38.2443,-122.5983,01-01-2005,17.7,0.8,8.3
38.2443,-122.5983,01-02-2005,19.1,2.6,11.6
38.2443,-122.5983,01-03-2005,27.2,3.8,13.7
38.2443,-122.5983,01-04-2005,23.2,2.2,12.9
38.2443,-122.5983,01-05-2005,28.9,5.1,16.1
38.2443,-122.5983,01-06-2005,28.2,7.8,17.2
38.2443,-122.5983,01-06-2006,43.4,9.7,20.7
38.2443,-122.5983,01-07-2006,42.1,10.1,21.9
38.2443,-122.5983,01-08-2006,34.8,9.9,19
38.2443,-122.5983,01-09-2006,35.5,7.3,18.6
38.2443,-122.5983,01-10-2006,29.3,4.9,15.9
38.2443,-122.5983,01-11-2006,26.2,-0.4,12.9
38.2443,-122.5983,01-12-2006,18.5,-1.6,9.1
38.2443,-122.5983,01-01-2007,20.3,-4.4,8.3
38.2443,-122.5983,01-02-2007,23.3,0.7,10.5
38.2443,-122.5983,01-03-2007,27.8,2.4,13.3
38.2443,-122.5983,01-04-2007,29.1,4.2,13.7
38.2443,-122.5983,01-05-2007,32.9,6,16.6
31.4778,-110.2814,01-07-2003,38.4,17.5,29
31.4778,-110.2814,01-10-2003,34.8,11.6,22.1
31.4778,-110.2814,01-01-2004,19.6,-3.4,8.2
31.4778,-110.2814,01-02-2004,25.3,-6.2,7.1
31.4778,-110.2814,01-03-2004,29.2,-0.9,15
31.4778,-110.2814,01-04-2004,27.6,0.4,14.9
31.4778,-110.2814,01-05-2004,34.3,7.4,21.8
31.4778,-110.2814,01-06-2004,39.6,10.2,25.7
31.4778,-110.2814,01-08-2004,36.3,13.5,23.4
31.4778,-110.2814,01-10-2004,32.4,3.5,18.1
31.4778,-110.2814,01-11-2004,23.9,0.4,11.7
33.00692,-86.20174,01-04-2010,31.3,3.7,17.4
45.45,-112.1897,01-01-2000,20,-11,2.1
45.45,-112.1897,01-02-2000,22,-11,4.8
45.45,-112.1897,01-03-2000,25,-10,4.8
45.45,-112.1897,01-04-2000,24,-9,9.1
45.45,-112.1897,01-09-2000,30,-6,13
45.45,-112.1897,01-02-2001,18,-24,-1.4
35.2969,-94.0361,01-04-2000,29.5,0,15.5
35.2969,-94.0361,01-05-2000,35,7,21.4
35.2969,-94.0361,01-07-2000,40,15.5,26.9
35.2969,-94.0361,01-08-2000,43,19,30.8
35.2969,-94.0361,01-09-2000,42.5,4,24.3
35.2969,-94.0361,01-10-2000,34,-3,18.3
35.2969,-94.0361,01-11-2000,27,-10,7.4
35.2969,-94.0361,01-12-2000,15,-13,0
35.2969,-94.0361,01-01-2001,15,-11,2.7
35.2969,-94.0361,01-02-2001,21,-7,7.1
35.2969,-94.0361,01-03-2001,24,-2,9.7
35.2969,-94.0361,01-04-2001,31,0,18.2
35.2969,-94.0361,01-05-2001,33,7,21
35.2969,-94.0361,01-06-2001,35,12,25.4
35.2969,-94.0361,01-07-2001,40,18,29.4
35.2969,-94.0361,01-08-2001,40,19,28.5
35.2969,-94.0361,01-09-2001,34,4,21.4
35.2969,-94.0361,01-10-2001,29,-1,15.7
35.2969,-94.0361,01-11-2001,27,-4,13.1
35.2969,-94.0361,01-12-2001,25,-8.5,7.9
35.2969,-94.0361,01-01-2002,26,-12,5.2
35.2969,-94.0361,01-02-2002,23,-11,5.9
35.2969,-94.0361,01-03-2002,27,-13,9.2
35.2969,-94.0361,01-04-2002,32,-1,18
35.2969,-94.0361,01-05-2002,33,5,20
35.2969,-94.0361,01-06-2002,35.5,13.5,25.8
35.2969,-94.0361,01-07-2002,38.5,19,28.3
35.2969,-94.0361,01-08-2002,38,12,27.7
35.2969,-94.0361,01-09-2002,36,8.5,24.7
35.2969,-94.0361,01-10-2002,34.5,1,17.1
35.2969,-94.0361,01-11-2002,23.5,-7,9.8
35.2969,-94.0361,01-05-2005,35.4,3.2,21
35.2969,-94.0361,01-07-2005,41.6,17.5,28.3
35.2969,-94.0361,01-08-2005,38.5,18.9,29.7
35.2969,-94.0361,01-09-2005,37.2,10.9,26.9
35.2969,-94.0361,01-10-2005,33.3,0.4,18.1
35.2969,-94.0361,01-11-2005,29.1,-6.2,12.6
35.2969,-94.0361,01-12-2005,23.8,-13.5,5.6
35.2969,-94.0361,01-01-2006,24.4,-4.3,9.9
35.2969,-94.0361,01-02-2006,26.4,-6.9,6.9
35.2969,-94.0361,01-03-2006,29.8,-2.1,13.9
35.2969,-94.0361,01-04-2006,36.9,4.8,20.2
35.2969,-94.0361,01-05-2006,36,8.3,22.7
35.2969,-94.0361,01-06-2006,35.3,13.5,25.7
35.2969,-94.0361,01-07-2006,40,14.1,29.1
35.2969,-94.0361,01-08-2006,40.9,16.2,30.1
35.2969,-94.0361,01-09-2006,34.7,5.3,21.7
35.2969,-94.0361,01-10-2006,34,-0.2,17.1
35.2969,-94.0361,01-11-2006,28.6,-3,12.5
35.2969,-94.0361,01-12-2006,24.7,-11.4,8.2
35.2969,-94.0361,01-01-2007,18.4,-8.3,4.6
35.2969,-94.0361,01-02-2007,25.4,-10.9,6.3
35.2969,-94.0361,01-03-2007,28.8,-3.9,16.3
35.2969,-94.0361,01-04-2007,31.2,-4.8,15.7
35.2969,-94.0361,01-05-2007,37.4,8.6,22.4
35.2969,-94.0361,01-06-2007,34.1,16.3,25.9
35.2969,-94.0361,01-07-2007,35.4,16.3,27.2
35.2969,-94.0361,01-08-2007,41.4,21,30.5
35.2969,-94.0361,01-09-2007,33.6,12.9,24.8
35.2969,-94.0361,01-10-2007,32.7,2.4,19.8
35.2969,-94.0361,01-11-2007,27.4,-6.4,13.6
35.2969,-94.0361,01-12-2007,22.3,-6.2,7.6
35.2969,-94.0361,01-01-2008,24.3,-10.3,5.2
35.2969,-94.0361,01-02-2008,26.2,-5.1,6.2
35.2969,-94.0361,01-03-2008,28.6,-3.8,12.8
35.2969,-94.0361,01-04-2008,29.6,-2.1,17.1
35.2969,-94.0361,01-05-2008,34.6,4.8,20.9
35.2969,-94.0361,01-06-2008,34.6,15.4,27
35.2969,-94.0361,01-07-2008,40.4,16.4,29.5
35.2969,-94.0361,01-08-2008,41.2,1.7,27.2
35.2969,-94.0361,01-09-2008,33.6,11.6,23.4
35.2969,-94.0361,01-10-2008,30.2,1.4,17.9
35.2969,-94.0361,01-11-2008,25.6,-4.9,10.9
35.2969,-94.0361,01-12-2008,23.6,-11.8,7
35.2969,-94.0361,01-01-2009,26.6,-7.3,4.5
35.2969,-94.0361,01-02-2009,23.9,-9.3,9.9
35.2969,-94.0361,01-03-2009,29.2,-6.5,13.4
35.2969,-94.0361,01-04-2009,32.2,0.2,17
35.2969,-94.0361,01-05-2009,32.7,7.7,20.6
35.2969,-94.0361,01-06-2009,38.4,12.9,27.7
35.2969,-94.0361,01-07-2009,40.4,14.8,28.2
35.2969,-94.0361,01-08-2009,37.6,12.6,25.9
35.2969,-94.0361,01-09-2009,33.6,10.4,22.9
35.2969,-94.0361,01-10-2009,30.8,1.7,16.2
35.2969,-94.0361,01-12-2009,17.4,-9.9,3.1
35.2969,-94.0361,01-01-2010,23.5,-14.6,3.2
35.2969,-94.0361,01-02-2010,40,-7.8,4.8
35.2969,-94.0361,01-03-2010,27.4,-4.9,11.6
35.2969,-94.0361,01-04-2010,29.7,3.1,19.3
35.2969,-94.0361,01-05-2010,35.2,7.8,22.9
35.2969,-94.0361,01-06-2010,39.7,19.4,29.9
35.2969,-94.0361,01-07-2010,38.4,19.1,30
35.2969,-94.0361,01-08-2010,42.3,14.2,31.2
35.2969,-94.0361,01-09-2010,36.2,10.1,25.1
35.2969,-94.0361,01-10-2010,31.7,0.2,17.7
35.2969,-94.0361,01-11-2010,27.9,-4.1,12.8
35.2969,-94.0361,01-12-2010,20.4,-7.7,5.2
35.2969,-94.0361,01-01-2011,26.2,-11.1,3.1
35.2969,-94.0361,01-02-2011,24.6,-17.3,6.8
35.2969,-94.0361,01-03-2011,27.4,-3.8,12.7
35.2969,-94.0361,01-04-2011,32.6,2.5,19
35.2969,-94.0361,01-05-2011,33.1,3.7,20.7
39.279,-77.857,01-04-2001,32,-1,12.2
39.279,-77.857,01-05-2001,33,2,16.5
40.2464,-80.2117,01-09-2003,26.6,3,16
40.2464,-80.2117,01-10-2003,24,-3,9.2
40.2464,-80.2117,01-12-2003,16.2,-13.2,-0.2
40.2464,-80.2117,01-01-2004,14.9,-18.3,-6
40.2464,-80.2117,01-02-2004,15.4,-22.1,-1.1
40.2464,-80.2117,01-03-2004,23.2,-9.4,4.8
40.2464,-80.2117,01-05-2004,29.6,-1.8,17.6
40.2464,-80.2117,01-10-2004,24.5,-2.6,10.4
40.2464,-80.2117,01-11-2004,23.9,-6.3,6.8
40.2464,-80.2117,01-01-2005,15.6,-20.8,-3.1
40.2464,-80.2117,01-03-2005,13.9,-15.3,0.3
40.2464,-80.2117,01-04-2005,26.2,-2.6,10.2
40.2464,-80.2117,01-05-2005,28.6,-1.9,12.2
40.2464,-80.2117,01-09-2005,30.7,2.3,18.7
40.2464,-80.2117,01-10-2005,29.9,-2.6,11.3
40.2464,-80.2117,01-11-2005,21.6,-11.7,6.1
40.2464,-80.2117,01-12-2005,13.8,-16,-2.1
40.2464,-80.2117,01-01-2006,19.9,-10.4,3.2
40.2464,-80.2117,01-02-2006,18.7,-15.9,-0.8
40.2464,-80.2117,01-03-2006,23.4,-8.5,3.7
40.2464,-80.2117,01-04-2006,26.3,-4.7,11.5
40.2464,-80.2117,01-03-2016,24.2,-8.9,8.1
40.2464,-80.2117,01-07-2016,34.3,12.2,24.2
40.2464,-80.2117,01-08-2016,34,12.5,24.5
40.2464,-80.2117,01-11-2016,21.9,-6.2,5.9
40.2464,-80.2117,01-12-2016,17.8,-16.6,0.3
40.2464,-80.2117,01-01-2017,17.2,-17.2,1.5
40.2464,-80.2117,01-03-2017,24.1,-10.8,5.8
40.2464,-80.2117,01-04-2017,25.6,-4.4,12.5
46.3165,-119.9953,01-10-2000,35,-4,12.6
46.3165,-119.9953,01-11-2000,18,-11,3.4
46.3165,-119.9953,01-02-2001,20,-10,7
46.3165,-119.9953,01-05-2001,42,0,18.3
57.6138,-152.2355,01-11-2000,7.5,-4,2.6
57.6138,-152.2355,01-01-2001,4,-9,-1.6
57.6138,-152.2355,01-02-2001,4,-9,-1
57.6138,-152.2355,01-09-2001,15.5,0,8.3
41.5013,-81.5637,01-10-2001,27,0,14
30.4578,-84.27,01-03-2000,29,0,18.8
30.4578,-84.27,01-04-2000,31,3,19.2
30.4578,-84.27,01-05-2000,35,13,25.5
40.2184,-74.1414,01-12-2000,21.5,-7,2.7
40.2184,-74.1414,01-01-2001,14,-5.6,3.7
39.40891,-107.22568,01-12-2005,8,-25.7,-5.3
39.40891,-107.22568,01-01-2006,10.2,-20.7,-4
39.40891,-107.22568,01-02-2006,13.8,-21.9,-3.3
39.40891,-107.22568,01-03-2006,16.7,-16.7,2
39.40891,-107.22568,01-04-2006,25.2,-5.8,8.4
39.40891,-107.22568,01-05-2006,28.8,-3.7,12.8
39.40891,-107.22568,01-06-2006,34.1,1.3,17.3
39.40891,-107.22568,01-07-2006,35.9,7.6,21
39.40891,-107.22568,01-08-2006,31.2,4.6,18.6
39.40891,-107.22568,01-09-2006,29.7,-3.3,12
39.40891,-107.22568,01-10-2006,24,-6.1,7.4
39.40891,-107.22568,01-11-2006,18.9,-23.7,1.9
39.40891,-107.22568,01-12-2006,9.4,-22.1,-4.3
39.40891,-107.22568,01-01-2007,8.2,-24.9,-6.8
39.40891,-107.22568,01-02-2007,14.3,-21.6,-0.6
39.40891,-107.22568,01-03-2007,20.9,-21.6,3.8
40.5869,-105.1469,01-09-2003,31.3,0.9,17.3
40.5869,-105.1469,01-10-2003,31.2,-5.6,14.6
40.5869,-105.1469,01-11-2003,21.9,-14.8,4.2
40.5869,-105.1469,01-12-2003,18.7,-11.9,3
40.5869,-105.1469,01-01-2004,19.6,-23.2,2.4
40.5869,-105.1469,01-02-2004,19,-18.6,1.7
40.5869,-105.1469,01-03-2004,26.6,-5.4,9.4
40.5869,-105.1469,01-04-2004,26.7,-6.3,11.6
40.5869,-105.1469,01-05-2004,32.2,-1.4,16.2
40.5869,-105.1469,01-06-2004,37.8,5.2,18
40.5869,-105.1469,01-07-2004,36.4,10.9,22.6
40.5869,-105.1469,01-08-2004,34.4,5.6,20.1
40.5869,-105.1469,01-09-2004,31.5,2.9,17.6
40.5869,-105.1469,01-10-2004,23.9,0.6,11.9
40.5869,-105.1469,01-12-2004,20.8,-20.8,1.2
40.5869,-105.1469,01-01-2005,20.6,-20,2.8
40.5869,-105.1469,01-02-2005,16.4,-9.7,3.8
40.5869,-105.1469,01-03-2005,23.4,-10.6,6
40.5869,-105.1469,01-04-2005,26.5,-5.3,9.9
40.5869,-105.1469,01-05-2005,32.8,-0.1,15
40.5869,-105.1469,01-06-2005,34,7.4,19.8
40.5869,-105.1469,01-07-2005,41.1,11.6,26.8
40.5869,-105.1469,01-08-2005,36.7,7.8,23.3
40.5869,-105.1469,01-09-2005,34.4,3.3,20.3
40.5869,-105.1469,01-10-2005,31.9,-1.2,13.4
34.7029,-86.7497,01-10-2006,31.1,-0.9,15.7
40.3498,-76.1236,01-08-2015,33.3,11.7,22.8
40.3498,-76.1236,01-09-2015,34.2,8.1,20.6
40.3498,-76.1236,01-10-2015,24.6,-3.3,12.3
40.3498,-76.1236,01-11-2015,24.2,-4.8,9.5
40.3498,-76.1236,01-12-2015,20.9,-5.3,7.7
40.3498,-76.1236,01-01-2016,14.4,-12.8,-1.5
40.3498,-76.1236,01-02-2016,16.9,-17.1,1.1
40.3498,-76.1236,01-03-2016,25.3,-5.6,8.1
40.3498,-76.1236,01-04-2016,27.4,-6.8,9.8
40.3498,-76.1236,01-05-2016,31.4,3.6,16.3
40.3498,-76.1236,01-06-2016,32.6,10.2,22.1
40.3498,-76.1236,01-07-2016,35.6,13.9,25.3
40.3498,-76.1236,01-08-2016,35.1,10.8,25
40.3498,-76.1236,01-09-2016,33.6,6.1,21.1
40.3498,-76.1236,01-10-2016,28.4,-3,14.1
40.3498,-76.1236,01-11-2016,21.5,-4.1,8.4
40.3498,-76.1236,01-12-2016,14.9,-11.3,2.1
40.3498,-76.1236,01-01-2017,12.2,-12.4,1.2
40.3498,-76.1236,01-03-2017,22.3,-11.4,4.1
40.3498,-76.1236,01-04-2017,29.2,-1.5,14.3
40.3498,-76.1236,01-05-2017,32.8,4.3,15.8
40.3498,-76.1236,01-06-2017,35.1,7.7,21.7
40.3498,-76.1236,01-07-2017,33.2,12.1,24.1
40.3498,-76.1236,01-08-2017,32.2,10.7,21.8
40.3498,-76.1236,01-09-2017,32.6,6.8,19.9
40.3498,-76.1236,01-10-2017,26.6,1.6,15.4
40.3498,-76.1236,01-11-2017,22.5,-7.2,6.2
40.3498,-76.1236,01-12-2017,13.6,-13.3,0.1
40.3498,-76.1236,01-01-2018,17,-12.8,0.8
40.3498,-76.1236,01-02-2018,26.8,-9.5,3.4
40.3498,-76.1236,01-03-2018,17.8,-6.7,3.2
40.3498,-76.1236,01-04-2018,28.7,-3.8,8.5
40.3498,-76.1236,01-05-2018,32.8,3.1,19.4
40.3498,-76.1236,01-06-2018,33.1,7.8,21.5
40.3498,-76.1236,01-07-2018,35.8,11.9,24.2
40.3498,-76.1236,01-08-2018,34.4,11.8,24.4
40.3498,-76.1236,01-09-2018,34,9.4,20.9
40.3498,-76.1236,01-10-2018,29.2,0.3,13.8
40.3498,-76.1236,01-11-2018,22.1,-11,5
40.3498,-76.1236,01-12-2018,16.6,-8.8,2.5
40.3498,-76.1236,01-01-2019,13.3,-20.8,-0.8
40.3498,-76.1236,01-02-2019,17.4,-19.6,0.5
40.3498,-76.1236,01-03-2019,22.4,-14.6,3.8
40.3498,-76.1236,01-04-2019,25.5,-4.8,13.1
40.3498,-76.1236,01-06-2019,32.7,8,21.1
40.3498,-76.1236,01-07-2019,35.9,15.4,25.6
40.3498,-76.1236,01-08-2019,32.4,11.9,22.9
40.3498,-76.1236,01-09-2019,32.3,5.2,20.4
40.3498,-76.1236,01-10-2019,32,0.3,14.3
40.3498,-76.1236,01-11-2019,23.3,-8.1,4.6
40.3498,-76.1236,01-12-2019,12.2,-10,1.9
40.3498,-76.1236,01-01-2020,17.7,-9.6,2.6
40.3498,-76.1236,01-02-2020,16.2,-12.7,3.3
40.3498,-76.1236,01-03-2020,24.9,-4.7,7.7
40.3498,-76.1236,01-04-2020,21.4,-2.9,9.5
40.3498,-76.1236,01-05-2020,29.1,-0.7,15.7
40.3498,-76.1236,01-06-2020,31.4,6.6,22.1
40.3498,-76.1236,01-07-2020,34.9,15.8,26.2
40.3498,-76.1236,01-08-2020,34.6,12.1,24.4
35.951,-97.2358,01-03-2000,26,-4,11.5
41.75,-124.2,01-01-2000,25,3,10.5
41.75,-124.2,01-02-2000,18,5,11.6
41.75,-124.2,01-03-2000,19.5,3,10.9
41.75,-124.2,01-07-2000,18,13,15.4
41.75,-124.2,01-09-2000,33,6,17.8
41.75,-124.2,01-10-2000,32,5,14.7
41.75,-124.2,01-11-2000,28,2,10.8
41.75,-124.2,01-12-2000,20,2,11.5
41.75,-124.2,01-01-2001,21,0,9.5
41.75,-124.2,01-02-2001,20,1,9.5
41.75,-124.2,01-03-2001,21,1,11
41.75,-124.2,01-04-2001,26,0,9.8
41.75,-124.2,01-05-2001,29,1,12.6
41.75,-124.2,01-06-2001,23,5,13.9
41.75,-124.2,01-07-2001,31,0,15.6
41.75,-124.2,01-09-2001,29,2,14.2
41.75,-124.2,01-10-2001,37,4,14.6
41.75,-124.2,01-11-2001,25,3,12.5
41.75,-124.2,01-12-2001,26,1,10
41.75,-124.2,01-01-2002,25,0,8.9
41.75,-124.2,01-02-2002,20,-3,10.1
41.75,-124.2,01-03-2002,29,-5,10.5
41.75,-124.2,01-04-2002,22.8,1,11.8
41.75,-124.2,01-05-2002,22,2,12.1
41.75,-124.2,01-07-2002,25,6,14.7
41.75,-124.2,01-08-2002,35,5,15.8
41.75,-124.2,01-07-2003,30,8,17.3
41.75,-124.2,01-05-2005,38.2,7.2,15
41.75,-124.2,01-11-2005,21.6,3.9,11.1
41.75,-124.2,01-12-2005,20.3,1.4,11
41.75,-124.2,01-01-2006,20.7,3.7,10
42.19,-83.17,01-09-2013,32.8,3.9,17.5
42.19,-83.17,01-10-2013,25.4,-1.5,10.8
42.19,-83.17,01-11-2013,16.4,-10.4,3
42.19,-83.17,01-12-2013,14.5,-15.5,-3
42.19,-83.17,01-01-2014,6.9,-27.5,-8.7
42.19,-83.17,01-02-2014,8.2,-21.4,-7.8
42.19,-83.17,01-04-2014,23.6,-6.5,8.8
42.19,-83.17,01-05-2014,29.1,1.4,15.9
42.19,-83.17,01-06-2014,30.2,7.6,20.8
42.19,-83.17,01-07-2014,30.8,10.1,20.2
42.19,-83.17,01-08-2014,30.2,9.4,21
42.19,-83.17,01-09-2014,32.2,3.6,17.7
42.19,-83.17,01-05-2015,28.7,3.1,17.1
42.19,-83.17,01-06-2015,30.1,6.1,19.2
42.19,-83.17,01-07-2015,31.9,10.4,21.4
42.19,-83.17,01-08-2015,30.8,9.8,20.9
42.19,-83.17,01-09-2015,31.2,7.7,19.9
42.19,-83.17,01-10-2015,23.3,2.7,12.5
42.19,-83.17,01-05-2016,28.7,-0.2,15.1
42.19,-83.17,01-06-2016,32.1,8.1,21
42.19,-83.17,01-07-2016,34.1,11.6,23.7
42.19,-83.17,01-08-2016,33.6,13.3,23.7
42.19,-83.17,01-09-2016,30.9,9.4,19.4
42.19,-83.17,01-10-2016,26.1,3,15.2
42.19,-83.17,01-04-2017,26.4,1.4,13
42.19,-83.17,01-05-2017,30.1,3.6,14.7
42.19,-83.17,01-06-2017,31.9,8.8,20.5
42.19,-83.17,01-07-2017,32,11.1,22.5
42.19,-83.17,01-08-2017,29.9,11.4,21.2
42.19,-83.17,01-09-2017,32.1,5.8,18.4
42.19,-83.17,01-10-2017,27.6,1.7,14.1
42.19,-83.17,01-05-2018,34.4,4.3,18.1
42.19,-83.17,01-06-2018,33.5,7.6,21.1
42.19,-83.17,01-07-2018,32.8,11,23.1
42.19,-83.17,01-08-2018,30.6,12.6,23.1
42.19,-83.17,01-09-2018,30.3,5.8,18.6
42.19,-83.17,01-10-2018,28.4,3.2,12.6
42.19,-83.17,01-01-2019,10.4,-26.7,-6.2
42.19,-83.17,01-02-2019,12.7,-20.4,-3.2
42.19,-83.17,01-03-2019,17.7,-14.4,0.1
42.19,-83.17,01-04-2019,21.4,-6.1,8.4
42.19,-83.17,01-05-2020,31.2,-1.8,14.6
42.19,-83.17,01-06-2020,32.2,7.1,21.7
42.19,-83.17,01-07-2020,34.7,16.7,25.3
42.19,-83.17,01-08-2020,31.5,13.3,22.9
40.83112,-73.8865,01-12-2005,17.9,-9.2,2.2
40.83112,-73.8865,01-01-2006,18.4,-8.9,5.9
29.0867,-97.2799,01-01-2000,29,-3.5,16.5
29.0867,-97.2799,01-02-2000,31,1,18.8
29.0867,-97.2799,01-03-2000,33,3,21.2
29.0867,-97.2799,01-04-2000,36.1,6,22.2
29.0867,-97.2799,01-05-2000,34.4,16.7,27.1
29.0867,-97.2799,01-06-2000,37.5,19.4,28.2
29.0867,-97.2799,01-07-2000,41,22.4,31
29.0867,-97.2799,01-08-2000,40.5,19.5,31
29.0867,-97.2799,01-09-2000,45.5,10.5,29.1
29.0867,-97.2799,01-10-2000,37,5,23.5
29.0867,-97.2799,01-11-2000,30,2,16.4
29.0867,-97.2799,01-12-2000,28,-1.5,10.9
29.0867,-97.2799,01-01-2001,26,-2,11.4
29.0867,-97.2799,01-02-2001,30,1.1,16.8
29.0867,-97.2799,01-03-2001,29,4,15.6
29.0867,-97.2799,01-04-2001,31.9,10,23.2
29.0867,-97.2799,01-05-2001,34.8,15,26
29.0867,-97.2799,01-06-2001,38.5,18.2,28.4
29.0867,-97.2799,01-07-2001,40,22,30.4
29.0867,-97.2799,01-08-2001,39.2,22,30.2
29.0867,-97.2799,01-09-2001,35.2,12.5,26
29.0867,-97.2799,01-10-2001,33.1,6.2,22
29.0867,-97.2799,01-11-2001,28.7,0.3,18.7
29.0867,-97.2799,01-12-2001,28.3,1,15.2
29.0867,-97.2799,01-01-2002,27,-4.8,14.1
29.0867,-97.2799,01-04-2002,37,12.5,24.7
29.0867,-97.2799,01-08-2002,39,22,30.8
29.0867,-97.2799,01-02-2003,29,-3,12.6
48.6282,-112.3437,01-11-2001,18,-36,3.1
