27,4,2020,13.8
31,7,2020,24.4
20,6,2020,24.4
27,7,2020,25.1
25,7,2020,25.4
11,5,2020,15.1
29,7,2020,19.1
23,1,2020,-0.6
29,7,2020,25.1
27,1,2020,-0.6
23,5,2017,14.7
26,10,2019,11
25,7,2020,24.4
26,7,2020,24.1
7,7,2020,24.1
25,7,2020,24.1
24,7,2020,24.8
26,7,2020,24.3
20,7,2020,30
20,7,2020,30
24,7,2020,27.8
26,7,2020,24.1
21,7,2020,30
24,7,2020,24.1
25,7,2020,24.4
26,7,2020,31.1
18,12,2016,13.5
26,7,2020,25
24,7,2020,24.8
25,7,2020,23.7
26,7,2020,24.1
25,6,2020,17.7
31,7,2020,25.1
28,7,2020,24.1
28,7,2020,19.1
25,7,2020,24.4
28,7,2020,25.1
12,6,2020,22.4
28,7,2020,25.4
25,7,2020,26.4
30,7,2020,31.1
26,7,2020,24.1
24,7,2020,24.1
26,7,2020,25.9
4,7,2020,22.5
29,7,2020,24.1
27,7,2020,30
15,7,2020,24.1
24,7,2020,23.8
27,7,2020,24.1
24,5,2013,15
30,7,2020,19.1
18,7,2020,24.4
28,7,2020,25.1
20,7,2020,24.1
26,6,2020,20.5
29,7,2020,25.1
14,7,2020,25.4
28,7,2020,24.8
16,7,2020,24.1
3,4,2020,7.9
22,7,2020,34.9
30,7,2020,25.4
21,10,2018,19.1
28,7,2020,25.1
29,7,2020,34.9
25,7,2020,28.4
23,7,2020,25.4
24,7,2020,26.7
25,7,2020,24.1
19,7,2020,30
22,7,2020,30
26,7,2020,23.9
26,7,2020,25.1
25,7,2020,26
25,7,2020,26
15,12,2019,7.6
25,7,2020,24.1
23,7,2020,24.1
7,7,2020,34.9
23,7,2020,19.1
23,7,2020,31.1
6,7,2020,25.1
23,7,2020,24.4
19,7,2020,25.4
23,7,2020,25.4
23,7,2020,24.4
18,7,2020,24.3
24,7,2020,28.6
24,7,2020,24.3
18,7,2020,24.8
25,4,2019,12.4
23,7,2020,25.6
16,7,2020,27.5
9,7,2020,20
22,2,2020,-8
22,7,2020,24.1
23,7,2020,24.1
31,12,2017,17.7
23,7,2020,28.6
12,8,2016,25.2
23,7,2020,24.3
22,7,2020,24.8
23,7,2020,24.3
15,7,2020,30
15,9,2019,15.9
25,12,2018,14.3
28,6,2016,27.3
22,7,2020,23.8
19,7,2020,23.8
10,6,2020,23.3
17,8,2018,22.4
18,6,2020,23.3
16,7,2020,25.1
18,7,2020,25.6
18,7,2020,24.1
19,7,2020,31.1
7,4,2015,12.6
18,7,2020,26.3
18,7,2020,26.3
17,7,2020,25.6
17,7,2020,24.1
20,7,2020,24.1
22,7,2020,19.1
15,5,2020,21.2
18,7,2020,25.6
22,5,2020,25.1
10,7,2018,15.3
18,7,2020,27.1
21,7,2020,20
17,7,2020,18.9
1,7,2020,25.1
13,7,2020,30
15,6,2020,18.9
19,7,2020,24.1
1,7,2020,22.4
17,7,2020,24.1
18,7,2020,25.7
22,7,2020,25.4
18,7,2020,24.1
21,7,2020,24.1
19,7,2020,24.4
30,1,2017,12.1
3,1,2020,5.4
30,6,2020,26.9
4,6,2020,16.6
14,7,2020,24.4
21,7,2020,34.9
18,7,2020,24.1
18,7,2020,24.3
16,7,2020,24.8
19,7,2020,24.8
19,7,2020,25.4
20,7,2020,30
18,7,2020,26.3
19,7,2020,24.3
18,7,2020,19.1
5,7,2020,24.4
20,7,2020,30
11,7,2020,24.1
17,7,2020,24.1
18,7,2020,26.7
17,11,2019,1.3
18,7,2020,24.1
17,7,2020,25.4
26,6,2019,23.1
18,7,2020,19.1
8,12,2016,13.5
6,12,2016,13.5
17,7,2020,26.7
4,11,2017,16
21,7,2020,29.5
13,7,2020,22.4
29,6,2020,21.1
14,7,2020,24.8
21,9,2008,20.5
14,7,2020,24.1
15,7,2020,25.1
15,7,2020,19.1
16,7,2020,28.8
15,7,2020,24.1
16,7,2020,25.4
14,7,2020,25
14,7,2020,25.1
10,11,2018,6.5
4,7,2019,23.5
14,7,2020,24.4
18,6,2020,23.3
16,7,2020,34.9
30,6,2020,23.3
20,2,2020,13.1
24,5,2020,20.7
4,7,2020,24.1
18,12,2019,-2.2
1,6,2014,16.3
24,4,2020,6.9
10,7,2020,34.9
13,7,2020,22.5
10,7,2020,24.1
4,7,2020,24.1
11,7,2020,30
11,7,2020,19.1
29,6,2020,21.1
11,7,2020,24.1
13,7,2020,24.8
13,7,2020,24.1
11,7,2020,24.1
12,7,2020,27.6
10,7,2020,30
10,7,2020,30
9,7,2020,24.1
24,6,2020,19.5
10,7,2020,24.1
12,7,2020,19.1
12,7,2020,31.1
21,12,2019,-2.2
12,7,2020,34.9
9,7,2020,23.8
9,7,2020,18.9
10,7,2020,30
21,12,2019,-2.2
22,2,2016,18.8
1,6,2020,22.3
9,7,2020,26
13,7,2020,28.6
15,7,2020,24.1
18,2,2013,0.9
15,7,2020,24.1
14,7,2020,24.4
6,7,2020,22.5
10,7,2020,24.8
11,7,2020,30
12,7,2020,24.1
18,7,2014,20.4
12,7,2020,24.1
22,5,2020,20.7
8,7,2020,31.1
12,7,2020,28.6
7,11,2019,13.4
9,7,2020,24.1
10,7,2020,19.1
25,6,2020,21.2
19,12,2019,-2.2
18,5,2020,20.7
10,3,2019,12.5
11,7,2020,24.8
27,12,2018,14.3
14,3,2017,5.7
23,5,2020,20.7
29,6,2020,23.3
10,7,2020,29.5
11,7,2020,23.9
15,5,2020,20.7
11,7,2020,19.1
12,7,2020,24.1
16,12,2019,13.5
10,7,2020,19.1
12,7,2020,24.8
10,7,2020,30
19,12,2019,-2.2
1,1,2019,11.3
10,7,2020,24.1
9,7,2020,24.1
7,7,2020,24.8
8,7,2020,31.1
3,7,2020,29.5
1,7,2020,25.1
6,7,2020,24.8
1,7,2020,22.4
6,7,2020,19.1
8,7,2020,25.1
9,12,2019,14.1
28,6,2020,22.9
3,5,2020,21.3
28,6,2020,18.5
29,6,2020,22.3
29,6,2020,22.5
9,7,2020,24.1
25,6,2020,23.3
28,6,2020,23.8
3,7,2020,24.1
19,6,2020,28
3,7,2020,24.1
17,5,2016,17
4,7,2020,24.1
2,7,2020,24.1
5,7,2020,19.1
24,5,2020,15.4
14,9,2019,28.2
6,10,2015,23.4
28,2,2016,12.2
10,12,2017,-7.3
27,6,2020,22.4
6,7,2020,34.9
16,6,2020,22.3
6,7,2020,19.1
3,7,2020,24.1
28,6,2020,21.5
1,6,2018,22.5
22,3,2020,5.1
7,9,2019,22.4
22,5,2020,15.4
16,6,2020,23.3
3,5,2020,21.3
9,2,2017,16.6
11,8,2016,25.2
5,7,2020,31.1
28,6,2020,27.2
9,7,2020,19.1
26,5,2020,25.7
24,6,2020,16.6
22,6,2020,16.9
28,6,2020,24.4
30,4,2020,8.7
5,6,2020,25
23,4,2020,26.5
6,7,2020,24.1
1,4,2020,17
5,7,2014,21.8
8,7,2020,25.4
23,6,2020,23.3
3,6,2020,26.9
5,7,2020,19.1
21,12,2019,10.4
6,5,2020,25.7
7,7,2020,19.1
4,7,2020,25.4
4,7,2020,28
19,6,2020,23
13,6,2020,22.3
18,6,2020,19.1
30,6,2020,22.3
8,7,2020,25.4
7,7,2020,24.6
9,7,2020,18.9
25,6,2020,16.9
6,6,2020,23
13,7,2019,24.6
26,6,2020,19.1
3,7,2020,29.5
2,7,2020,25.6
27,6,2020,21.5
17,11,2018,6.5
27,6,2020,22.3
7,7,2020,24.1
7,7,2020,24.4
1,9,2013,16.2
25,6,2020,26.9
10,5,2020,14.3
4,7,2020,23.8
24,5,2020,15.4
4,6,2020,19.1
28,2,2020,13.1
28,6,2020,18.5
29,3,2020,23.9
29,5,2020,11.5
3,7,2020,19.1
1,7,2020,24.4
29,6,2020,22.5
2,7,2020,19.1
28,6,2020,22.5
5,7,2020,24.1
1,7,2020,24.8
24,5,2020,15.4
26,6,2020,24.4
26,6,2020,24.4
9,7,2020,29.5
19,6,2020,23.1
3,7,2020,24.1
7,7,2020,24.8
23,6,2020,22.3
13,9,2019,26.8
3,3,2020,5.1
4,7,2020,26.7
6,2,2020,3.5
2,7,2020,24.1
30,11,2018,4.5
6,7,2020,24.1
2,7,2020,22.3
11,6,2020,22.6
3,4,2020,26.5
7,7,2020,24.1
7,9,2019,22.4
26,6,2020,30.8
15,5,2020,15.2
10,5,2018,16.4
1,7,2020,23.7
9,7,2020,18.9
4,9,2013,20.5
31,8,2019,29.1
30,6,2020,23.3
22,4,2020,15.8
23,6,2020,19.5
5,7,2020,24.4
4,7,2020,30
5,4,2020,7.7
4,6,2016,17.1
28,6,2020,24.4
9,7,2020,18.9
2,3,2020,5.8
10,5,2020,15.6
25,6,2020,22.3
25,4,2020,13.9
28,6,2020,23.3
13,12,2017,-7.3
30,6,2020,24.4
28,6,2020,30.8
13,2,2019,-1.8
30,6,2020,23
29,6,2020,22.5
29,6,2020,28
29,6,2020,22.5
25,6,2020,16.6
29,6,2020,23.3
28,6,2020,23.3
26,6,2020,19.5
26,6,2020,23.3
26,6,2020,21.5
25,6,2020,16.6
26,6,2020,22.9
25,6,2020,21.1
14,5,2020,11.5
26,6,2020,23.3
15,4,2020,17
15,6,2020,28.4
3,5,2020,14.2
25,6,2020,26.9
8,2,2019,0
25,6,2020,21.5
21,6,2020,26.9
18,1,2020,21.5
3,7,2020,23.7
21,11,2017,16
25,2,2002,12.5
19,3,2008,12.8
6,10,2007,19.8
28,11,2003,15.8
25,6,2020,27.2
16,4,2020,11.4
15,6,2020,26.9
13,6,2020,23.3
24,6,2020,23.3
7,11,2017,-0.2
20,6,2020,18.9
13,6,2020,23.8
24,6,2020,21.8
26,5,2020,21.2
13,6,2020,19.5
18,6,2020,19.5
21,6,2020,21.5
14,6,2018,22.6
15,1,2020,-0.5
13,6,2020,24.4
10,6,2018,21.8
12,6,2020,26.6
15,6,2020,23
18,6,2020,22.5
20,6,2020,19.5
22,6,2020,18.9
25,6,2020,22.6
16,6,2020,30.8
17,6,2020,20.5
25,6,2020,18.9
22,6,2020,22.5
17,6,2020,24.4
19,6,2020,20.4
15,6,2020,23.3
18,6,2020,21.5
11,6,2020,22.5
16,6,2020,23.3
15,6,2020,22.5
14,6,2020,22.5
24,4,2020,17
19,5,2020,21.6
17,6,2020,24.4
1,6,2020,23.6
16,6,2020,28.4
17,6,2020,19.7
21,6,2020,22.3
23,6,2020,23
19,6,2020,23.3
19,6,2020,26.6
14,4,2019,18.4
13,6,2020,22.3
8,6,2020,26.9
11,6,2020,22.6
7,6,2020,16.9
30,12,2018,14.3
11,6,2020,19.4
8,6,2020,26.9
24,6,2020,23
16,6,2020,18.9
17,6,2020,16.6
11,6,2020,16.6
22,6,2020,22.3
20,6,2020,22.3
23,6,2020,19.1
13,6,2020,23.3
24,6,2020,22.3
22,6,2020,23.3
10,6,2020,26.9
27,5,2020,15.4
25,6,2020,30.8
20,12,2019,6.5
23,6,2020,26.9
22,6,2020,25.5
29,3,2020,5.1
13,3,2020,16.9
5,11,2019,2.8
8,6,2020,16.6
9,7,2018,23.5
17,6,2020,26.9
17,6,2020,21.5
14,4,2020,6.6
31,5,2020,25.1
14,6,2020,22.5
13,6,2020,23.3
16,6,2020,22.3
19,8,2018,15.2
25,2,2007,-1.2
16,6,2020,26.4
14,6,2020,22.5
21,6,2020,22.5
14,4,2020,15.6
3,1,2020,10.6
11,6,2020,21.5
23,6,2020,23
2,6,2020,22.5
17,6,2020,28.5
6,1,2019,6.5
22,6,2020,28.5
9,6,2020,23.3
22,5,2020,20.7
16,5,2020,15.4
18,6,2020,22.6
16,6,2020,28.5
13,6,2020,26.9
5,6,2020,19.1
20,6,2020,19.5
17,6,2020,21.5
17,6,2020,22.6
15,6,2020,21.1
15,6,2020,27.2
19,4,2020,16.8
11,6,2020,19.5
16,2,2020,12.9
12,6,2020,15.3
25,6,2020,30.8
22,6,2020,21.5
15,6,2020,16.9
24,6,2020,21.5
4,6,2020,26.4
14,6,2020,22.6
17,6,2020,20.5
16,6,2020,22.4
16,6,2020,22.4
23,6,2020,23.3
6,6,2020,19.1
15,6,2020,23.1
21,6,2020,23.3
24,6,2020,19.5
10,6,2020,23.3
17,6,2020,23.3
16,5,2020,25.7
26,4,2020,7.7
13,6,2020,28.4
11,6,2020,26.4
31,1,2020,9.3
6,6,2020,20.5
9,2,2019,0
25,11,2016,19.4
20,6,2019,19.1
25,9,2018,21.7
10,6,2019,19.1
8,5,2020,17.3
25,4,2020,12.1
13,1,2020,0.4
12,6,2020,26.9
25,4,2020,12.1
7,6,2020,20.5
12,8,2019,24.2
11,6,2020,22.6
7,5,2018,18.6
8,6,2020,23.1
8,6,2020,26.9
9,6,2020,23.8
2,6,2020,23.3
10,6,2020,23.3
27,5,2020,20.8
8,6,2020,23.3
29,5,2020,21.2
9,6,2020,28.4
22,11,2017,19.1
11,6,2020,28.4
16,12,2017,17.7
1,6,2020,28.4
6,6,2020,19.5
7,5,2020,14.3
6,6,2020,30.8
7,6,2020,22.6
31,5,2020,18.8
6,6,2020,18.5
7,6,2020,23.3
5,4,2020,14.2
8,6,2020,22.3
5,5,2019,14.9
19,7,2018,15.3
28,5,2020,17.6
12,5,2020,23.1
12,5,2020,12
21,4,2020,19.1
27,12,2019,6.3
6,6,2020,24.4
30,5,2020,22.9
1,6,2020,28.4
7,6,2020,23.3
1,6,2020,20.5
4,6,2020,21.5
7,6,2020,24.4
13,5,2020,20.7
7,1,2020,-0.5
9,6,2020,26.9
11,6,2020,23.3
5,6,2020,28.4
24,5,2020,21.2
24,3,2019,10.7
10,6,2020,20.5
5,4,2020,20.7
2,3,2017,8.9
6,6,2020,28.4
7,10,2016,8.3
7,6,2020,26.6
8,6,2020,23.3
8,6,2020,22.5
8,6,2020,23.3
2,11,2016,19.4
10,6,2020,21.1
2,4,2020,6.9
5,5,2019,14.9
6,6,2020,23.3
2,5,2020,25.7
26,11,2018,3.1
18,4,2019,18.4
15,4,2020,11.5
8,6,2020,23.3
29,5,2020,25.1
6,6,2020,23.3
8,6,2020,23.3
3,6,2020,22.3
26,5,2020,15.4
16,5,2020,20.7
4,9,2019,25.2
28,9,2019,22.4
7,6,2020,21.5
3,6,2020,16.9
20,5,2020,12
7,6,2020,19.7
6,6,2020,22.6
11,4,2019,10.6
7,6,2020,23
7,6,2020,23.8
14,5,2020,15.6
5,6,2020,18.9
1,6,2020,19.5
6,6,2020,22.6
6,6,2020,19.5
24,2,2020,0.2
4,6,2020,21.9
3,6,2020,19.1
17,5,2020,21.9
22,5,2020,16.8
29,11,2012,8.7
29,5,2020,11.5
30,5,2020,15.6
2,6,2020,23.9
31,5,2020,23.9
14,5,2020,20.7
30,5,2020,20.7
24,5,2020,17.6
22,5,2020,16.8
14,5,2020,20.7
26,5,2020,14.9
1,2,2020,12.6
30,5,2020,18.1
30,5,2020,20.8
14,5,2020,20.7
27,5,2020,24.6
3,6,2020,23.3
3,6,2020,23
29,5,2020,15.6
29,5,2020,17.6
2,6,2020,16.6
17,4,2020,14.2
2,6,2020,22.6
27,5,2020,15.6
3,5,2020,20.7
22,5,2020,13.7
6,5,2020,25.1
1,6,2020,24.4
26,5,2020,24.4
21,5,2020,20.7
1,6,2020,28.4
25,5,2020,18.1
22,5,2020,12.8
28,5,2020,18.8
27,5,2020,20.8
4,6,2020,22.4
20,4,2020,6
4,6,2020,22.4
31,5,2020,15.4
1,6,2020,24.4
3,6,2020,23.3
1,3,2020,5.1
22,5,2020,15.1
2,6,2020,23.3
31,5,2020,20.8
24,5,2020,15.4
20,5,2020,17.9
28,5,2020,21.9
31,5,2020,15.6
8,12,2019,6.3
24,5,2020,25.1
29,5,2020,17.9
21,5,2020,21.9
30,4,2020,19.8
29,5,2020,22.9
27,5,2020,20.8
1,6,2020,26.6
1,6,2020,27.2
29,4,2020,16.8
30,5,2020,20.7
25,5,2020,20.7
23,5,2020,21.9
30,5,2020,13.2
27,5,2020,25.1
28,5,2020,15.6
26,5,2020,12
2,9,2019,22.4
29,5,2020,11.5
28,5,2020,20.7
24,5,2020,27.2
11,4,2020,17
23,5,2020,20.8
3,5,2020,12
22,5,2020,15.2
29,4,2020,6.6
23,5,2020,17.3
23,11,2019,13.4
7,4,2020,14.2
2,6,2020,20.1
6,12,2015,12.1
2,6,2020,19.5
14,5,2020,20.7
15,5,2020,23.9
4,6,2020,23.3
20,2,2020,13.1
7,2,2020,13.1
3,6,2020,16.6
27,5,2020,21.2
24,5,2020,15.4
29,5,2020,24.6
19,5,2020,13.2
25,5,2020,15.6
29,5,2020,20.7
24,5,2020,16.7
29,5,2020,21.9
5,4,2011,10.3
22,5,2020,17.7
16,5,2020,19.5
23,2,2020,12.6
23,5,2020,20.7
23,5,2020,22.8
22,5,2020,14.2
9,4,2020,14.2
10,5,2020,14.3
24,4,2020,15.6
10,9,2017,23.8
24,3,2019,10.7
29,1,2020,9.3
18,5,2020,18.8
3,6,2020,23.3
4,9,2017,19.4
25,5,2020,15.6
31,5,2020,13.8
1,6,2020,19.5
24,5,2020,15.6
30,5,2020,21.2
1,6,2020,22.5
6,9,2017,25
31,5,2020,21.9
23,3,2020,19
30,5,2020,27.2
30,5,2020,17
2,6,2020,17.7
5,4,2015,12.6
1,4,2020,9.1
1,6,2020,18.5
26,5,2020,15.2
20,1,2016,-3.6
17,5,2020,21.9
5,3,2020,13
23,5,2020,14.2
29,5,2020,15.6
24,11,2019,6.3
14,4,2020,16.8
17,5,2020,17.9
26,5,2020,15.6
21,3,2020,12.9
25,5,2020,17.7
24,5,2020,25.1
26,5,2020,13.7
25,5,2020,16.5
21,2,2020,14
28,5,2020,17.6
27,5,2020,24.6
25,5,2020,16.5
25,5,2020,12
14,5,2020,20.7
24,5,2020,20.7
22,5,2020,21.2
23,3,2020,12.8
22,5,2020,20.7
22,5,2020,14.3
22,5,2020,21.2
7,5,2020,13.5
30,4,2020,17
3,3,2020,21.1
10,5,2020,18.1
4,8,2018,28.7
14,5,2020,13.8
15,5,2020,16.3
21,1,2020,10.1
5,5,2020,13.2
22,4,2018,1.3
22,5,2020,14.2
18,5,2020,20.7
20,4,2020,17
13,4,2020,11.1
16,4,2020,8.2
18,5,2020,21.9
10,11,2018,13.2
12,11,2017,-0.2
9,4,2020,8.1
20,5,2020,21.9
17,5,2020,20.7
16,3,2002,16
19,1,2020,6.7
20,5,2020,27.2
18,5,2020,21.9
5,5,2020,14.2
21,7,2019,24.6
27,4,2020,16.8
11,5,2013,14.3
11,5,2020,20.8
12,5,2020,20.7
27,4,2019,7.8
1,7,2019,24.6
13,5,2020,22.9
11,5,2020,21.9
9,5,2020,17.6
15,5,2020,24.6
20,11,2019,12.2
27,5,2010,14.9
16,5,2020,20.7
1,2,2020,6.1
11,5,2020,16.4
3,5,2020,14.3
13,5,2020,22.9
11,5,2020,21.9
11,10,2019,2.7
28,11,2019,5.5
10,5,2020,15.3
29,3,2020,9.7
10,5,2020,20.7
10,5,2020,14.3
6,5,2020,15.6
11,5,2018,16.3
14,4,2020,19.8
15,5,2020,20.8
2,5,2020,20.7
1,5,2020,20.7
16,5,2020,20.8
13,5,2020,15.4
1,11,2019,14
16,5,2020,22.8
6,5,2020,16.6
4,5,2019,18.5
10,5,2020,16.5
20,4,2020,17.5
15,5,2020,17.7
11,5,2020,20.8
10,5,2020,21.3
3,5,2020,15.6
10,4,2020,17
1,5,2020,14.6
16,5,2020,21.9
19,5,2020,12
19,5,2020,15.6
14,5,2020,17.2
21,4,2020,20.7
14,5,2020,15.6
9,5,2020,18.8
7,12,2019,11.1
14,5,2020,15.4
12,5,2020,22.8
11,5,2018,17.5
23,10,2019,17
11,5,2020,22.8
8,5,2020,15.6
21,5,2020,15.6
10,5,2020,27.2
19,5,2020,16.4
26,4,2020,6
20,7,2019,23.5
24,10,2018,15.6
11,2,2020,6.1
6,2,2020,1.9
26,1,2020,6.7
16,5,2020,21.9
13,5,2020,15.6
14,5,2020,14.3
7,9,2017,23.8
8,5,2020,20.7
22,10,2019,17
20,5,2020,17.6
22,4,2020,20.7
29,4,2020,19.5
25,2,2017,-2.4
13,5,2020,13.8
16,3,2020,13
20,5,2018,17.5
8,5,2020,21.2
19,5,2020,20.7
28,10,2019,11.8
8,5,2020,24.6
10,5,2020,20.7
2,5,2020,15.6
8,5,2020,15.6
7,5,2020,20.7
15,5,2020,20.8
12,5,2020,18.8
16,5,2020,20.7
10,5,2020,15.4
8,4,2018,16
18,5,2020,25.1
6,5,2020,17.7
8,5,2020,14.3
16,1,2017,3.1
11,5,2020,21.9
22,10,2019,17
10,5,2020,16.7
1,4,2020,20.7
11,5,2020,17.7
14,4,2020,6
4,4,2020,6
2,5,2020,13.7
9,5,2020,23.9
8,5,2020,20.8
8,5,2020,17.3
20,5,2020,14.3
7,5,2020,20.7
17,5,2020,14.9
4,4,2020,7.7
16,5,2020,21.2
20,5,2020,20.7
17,5,2020,13.2
13,5,2020,15.6
9,5,2020,14.3
26,10,2019,11.8
21,4,2020,15.3
6,11,2016,8.9
31,12,2016,3.3
14,5,2020,20.7
16,5,2020,21.3
20,5,2020,18.1
19,5,2020,21.9
14,1,2020,6.7
10,5,2020,27.2
12,4,2020,11.1
26,4,2019,7.8
14,10,2017,23.4
1,5,2020,13.7
10,4,2020,17
9,12,2019,4.8
18,5,2020,12
12,5,2020,20.7
8,5,2020,12
24,4,2020,19.8
19,3,2020,15.5
15,5,2020,25.1
16,5,2020,17.6
13,5,2020,21.2
23,1,2020,1.7
11,4,2020,6
9,5,2020,17.6
19,5,2020,25.1
6,5,2020,21.2
10,5,2020,17.7
10,5,2020,15.6
21,3,2020,13.1
10,4,2016,18.6
12,12,2019,4.8
22,10,2019,17
10,9,2019,22.4
13,5,2020,27.2
26,4,2020,10.8
11,5,2020,14.3
25,4,2020,19.1
9,3,2020,12.8
23,1,2020,6.7
18,5,2020,22.9
13,9,2019,22.4
7,5,2020,18.1
22,4,2020,11.5
29,3,2020,4.9
21,4,2020,6
20,4,2020,6
8,5,2020,20.7
27,9,2016,17.2
6,5,2020,20.7
8,5,2020,15.6
13,10,2019,17
9,5,2020,15.4
3,5,2020,21.9
16,5,2020,22.8
16,5,2020,13.2
21,5,2020,14.2
29,9,2019,22.4
30,4,2020,19.8
7,5,2020,20.7
29,3,2020,7.2
11,1,2016,13.4
25,8,2019,23.5
1,4,2020,3.3
9,5,2020,14.3
8,5,2020,20.7
21,10,2019,17
31,12,2019,-7.8
10,5,2020,27.2
6,5,2020,15.6
14,5,2020,18.1
28,10,2019,17
3,5,2020,17.7
7,5,2020,20.7
6,5,2020,17.7
4,5,2020,22.9
9,4,2020,18.4
29,4,2020,21.6
29,4,2020,6.6
5,5,2020,20.8
2,5,2020,15.2
7,5,2020,14.3
7,5,2020,14.3
2,5,2020,14.3
2,5,2020,20.7
2,5,2020,17.6
3,5,2020,20.7
13,11,2019,14
5,5,2020,15.6
28,4,2016,9.2
13,11,2019,14
5,5,2020,12
3,5,2020,17.3
4,5,2020,20.7
10,9,2019,22.4
3,5,2020,14.2
2,5,2020,17.6
8,9,2019,22.4
26,9,2019,22.4
26,9,2019,22.4
8,9,2019,22.4
4,5,2020,14.3
5,5,2020,14.3
4,5,2020,20.8
25,4,2020,17
3,5,2020,25.1
2,5,2020,15.6
